1	2411	1
1	2781	1
1	3579	1
2	2411	1
2	2781	1
2	3579	1
3	3326	1
4	895	1
4	4428	1
4	2411	1
4	2781	1
4	3579	1
5	1598	1
5	3218	1
5	4283	1
5	5342	1
5	5952	1
5	3375	1
6	2411	1
6	2781	1
6	3579	1
7	682	1
7	1985	1
7	3482	1
7	3484	1
7	3861	1
7	4175	1
7	4230	1
7	4494	1
7	4745	1
7	3860	1
7	4005	1
7	4176	1
7	4495	1
7	6043	1
7	2533	1
7	5219	1
7	3029	1
7	1947	1
7	4853	1
7	160	1
7	2059	1
7	2087	1
7	174	1
7	2094	1
7	2330	1
7	2351	1
7	2352	1
7	2602	1
7	3418	1
7	3586	1
7	3684	1
7	4036	1
7	4357	1
7	384	1
7	4435	1
7	4665	1
7	4757	1
7	400	1
7	5125	1
7	5139	1
7	5147	1
7	5329	1
7	662	1
7	695	1
7	848	1
7	1032	1
7	1048	1
7	77	1
7	2563	1
7	1443	1
7	1586	1
7	1694	1
7	1729	1
7	1917	1
7	2029	1
7	208	1
7	2827	1
7	255	1
7	3192	1
7	3618	1
7	4023	1
7	4160	1
7	4831	1
7	4876	1
7	4780	1
7	4956	1
7	5059	1
7	5190	1
7	5204	1
7	5313	1
7	5369	1
7	5449	1
7	428	1
7	5595	1
7	5881	1
7	6194	1
7	2850	1
7	672	1
7	693	1
7	709	1
7	779	1
7	1081	1
7	1137	1
7	1197	1
7	1221	1
7	1238	1
7	1251	1
7	173	1
7	3900	1
7	2012	1
7	2999	1
7	3136	1
7	4443	1
7	4656	1
7	4736	1
7	405	1
7	5488	1
7	5512	1
7	5690	1
7	5709	1
7	5858	1
7	12	1
7	653	1
7	916	1
7	1250	1
7	1610	1
7	2592	1
7	2636	1
7	3510	1
7	4775	1
7	5384	1
7	5652	1
7	1151	1
7	1207	1
7	1345	1
7	2213	1
7	2934	1
7	4871	1
7	5148	1
7	5818	1
7	6262	1
7	1028	1
7	924	1
7	1604	1
7	1932	1
7	4659	1
7	2142	1
7	2303	1
7	2662	1
7	4217	1
7	6363	1
7	1096	1
7	2468	1
7	2523	1
7	2529	1
7	355	1
7	655	1
7	1053	1
7	5481	1
7	5727	1
7	1882	1
7	5034	1
7	5433	1
7	680	1
7	4650	1
7	5947	1
7	3067	1
7	442	1
7	2584	1
7	57	1
7	2900	1
7	3859	1
7	1315	1
7	5890	1
7	1279	1
7	670	1
7	1182	1
7	1170	1
7	1988	1
7	3906	1
7	3873	1
7	5119	1
7	1051	1
8	10	1
8	682	1
8	1985	1
8	3482	1
8	3484	1
8	3861	1
8	4230	1
8	4494	1
8	4745	1
8	4574	1
8	906	1
8	5484	1
8	3860	1
8	4005	1
8	4176	1
8	4495	1
8	6043	1
8	5287	1
8	2533	1
8	5219	1
8	5808	1
8	4573	1
8	3029	1
8	3025	1
8	1017	1
8	3039	1
8	3040	1
8	5606	1
8	2699	1
8	3469	1
8	3752	1
8	2612	1
8	2915	1
8	3012	1
8	4221	1
8	5268	1
8	5991	1
8	3875	1
8	1947	1
8	903	1
8	1183	1
8	1891	1
8	2693	1
8	3041	1
8	5171	1
8	4572	1
8	863	1
8	3020	1
8	5105	1
8	420	1
8	1187	1
8	1930	1
8	5264	1
8	2309	1
8	3940	1
8	4210	1
8	1303	1
8	2189	1
8	4032	1
8	149	1
8	679	1
8	831	1
8	964	1
8	1176	1
8	1451	1
8	1553	1
8	348	1
8	1697	1
8	1976	1
8	2653	1
8	3013	1
8	3028	1
8	3991	1
8	4282	1
8	4284	1
8	4465	1
8	4589	1
8	4708	1
8	5007	1
8	5056	1
8	5254	1
8	5602	1
8	565	1
8	4608	1
8	620	1
8	739	1
8	847	1
8	196	1
8	74	1
8	1063	1
8	2921	1
8	1826	1
8	1848	1
8	2287	1
8	6078	1
8	2224	1
8	2243	1
8	2262	1
8	2292	1
8	2409	1
8	2537	1
8	2668	1
8	1592	1
8	2725	1
8	188	1
8	3857	1
8	3890	1
8	466	1
8	4337	1
8	4338	1
8	4417	1
8	3189	1
8	4529	1
8	4846	1
8	5083	1
8	500	1
8	5138	1
8	5361	1
8	4853	1
8	160	1
8	2059	1
8	2087	1
8	174	1
8	2094	1
8	2330	1
8	2351	1
8	2352	1
8	2602	1
8	3418	1
8	3586	1
8	3684	1
8	4036	1
8	4357	1
8	384	1
8	4435	1
8	4665	1
8	4757	1
8	400	1
8	5125	1
8	5139	1
8	5147	1
8	5329	1
8	662	1
8	695	1
8	848	1
8	1032	1
8	1048	1
8	77	1
8	2563	1
8	1443	1
8	1586	1
8	1694	1
8	1729	1
8	1917	1
8	2029	1
8	208	1
8	2827	1
8	255	1
8	3192	1
8	3618	1
8	4023	1
8	4160	1
8	4831	1
8	4876	1
8	4780	1
8	4956	1
8	5059	1
8	5190	1
8	5204	1
8	5313	1
8	5369	1
8	5449	1
8	428	1
8	5595	1
8	5881	1
8	6194	1
8	2850	1
8	693	1
8	779	1
8	1081	1
